emotion,content
happiness,@clumsy_steph yeah school sucks totally. yea you can be so grateful that you got a better place  man i cant tell you how excited i am hul
happiness,just got Home from school!  it was fun ) oh btw its a music school.
happiness,@kayles yessss it does! YAY! told you it was awesome
happiness,@LiesX xD send it!
happiness,@juicebox07 i know how annoying that can be!  but theres a german saying'pleasant anticipation is the greatest pleasure'(own translation)
happiness,@ChrisKalydo Happy STAR WARS Day
happiness,relaxing fragrances are SOO IN! my latest loves are still lavender &amp; chamomile--the basic ones  trying to find more flower scents..
happiness,all time low mean so fucking much to me. i hope i get to see them in june. it would be so awesome. gaskarth is amazing
happiness,"Weather is lovely, I'm headed home via supermarket. Planning to spend some quality time knitting tonight."
happiness,Good morning friends. Happy May Bank Holiday.
happiness,Happy #juddday everyone!
happiness,I've got great expectations of tomorrow  It's gonna be awesome!! ? http://blip.fm/~5jf53
happiness,playing with @elgg on a cool new website... hopefully ready very soon
happiness,@susieblackmon I know what appeals to you with knitting! Believe me I KNOW!
happiness,"@cindeelean I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (&amp; I use your calendar to track work hours)"
happiness,@kenlee86 nice recolouring of your page  nobody is buying your anti-twittering words!! YOU LOVE IT!!!!
happiness,@nienerenee hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!
happiness,"@joolzgirl oh no! u must get 1!!!lol mum still isnt convinced, and we have 3"
happiness,@leeprovoost Thanks for the tip! It's our Company laptops so was aiming for another solution actually....
happiness,Ha ha 1 point for the men
happiness,@keza34 sounds like my kinda day
happiness,@rafikakikukeko of couuuurse fika  i'll pray thes best for you then.
happiness,@wiseleo  i got named - and since you recco so few peeps I felt pretty honored... I gotta talk to you about blowin' up my ego like that
happiness,updating my resume
happiness,"@journo_at_work agree totally, think though if we can take a point off Everton and Liverpool beat Man City we are happy days"
happiness,@hannibals Great news! we got it by the balls
happiness,"everybody is awake (well not everybody, u know what i mean. ma friends) haha, and I'm having fun AIMing them"
happiness,I've just about made it all the way round the park jogging. Quite pleased for my 6th outing
happiness,"@uhandbag I will  I enjoyed doing the peg bags, I've adapted the design for a tote bag  Bit cuter than I normally do"
happiness,"@introversimonDu sounds good.  and yeah, I turn 21 tomorrow so I'll definitely be partying."
happiness,@annalisaceccato hey thanks mate your cool coz you watched it...
happiness,"woke up, now having breakfast and online, as every morning (except holidays and weekends), haha. then bath and school!"
happiness,@Samiyusuf : Sir ! Everything Will Be Great InShaa'Allah
happiness,@davorkapozgan CongratulationS. Great funky site! U did it waaw
happiness,@HulantheHoly morning
happiness,@b_luca LOL!  I'm glad to see I'm not the only one out there!!!
happiness,new phones just arrived in the office. not much else is gona get done today
happiness,"had a great shot yesterday, editing pics now"
happiness,@JennaMadison hehehehehe.....it play time now cutie!  lol lol
happiness,"@Crimsonmuse i just saw this! im freakin' starving right now! i'm thinking peanut butter fudge ice cream...&amp; now steak, of course!"
happiness,well that rowing machine has paid off this week as i've lost 3lbs this week
happiness,@betscrr finally a pic! cya in like 16 hrs haha
happiness,@TessMorris i'm not worried -it's a great job!! Quite a nice way to spend the day
happiness,@rainstopper have a lok at EF too! they are jummy
happiness,We just hit 10000 views on myspace! Thanks everyone!
happiness,@khanserai Thank you  and hope you are having a great day
happiness,@Punisher5643 You Got Twitter Yayy  xxx
happiness,@FabMissK we need to be quicker if we're to keep our nerd streetcred! haha
happiness,@sammythewizzy Oki! Great. All the best!
happiness,is happy that tiff can't drop BIO so she can suffer with me  nyayhahahah!
happiness,@taylorswift13 oh great!  hope you'll have a blast there! ;)
happiness,"@amandapalmer He loved it, so Happy Birthday!!!   He said you sounded like a mixture of John Lennon, Chrissie Hynde, and Janis Joplin."
happiness,@taylorswift13 Hey Tay!! Plz can u write hey elin to me? Im sick and if u do it I feel better!
happiness,"@Sazchik I'm in Devon this weekend! Cloudy, but dry."
happiness,"@septemberblues Thanks hun, it was great"
happiness,@Sadie_marie better than Hudgens.  OMG our song came on on shuffle. What Would You Do - City High.
happiness,"Hey, Good Morning guys!!"
happiness,enjoying my new car
happiness,"@lopezwilfred Yeah, of course!"
happiness,"@stayingyoung I usually do if there is choice, but I am lucky in that most foods I love are generally very healthy (except ice cream!!)."
happiness,"can't wait to be at home again.. let the sun shine and warm my frozen bones, please!"
happiness,@work again thanks to my dear neighboor who also gave me coffee when I needed it. She is the best
happiness,@henrys_creek No worries - thank google! There's nothing you can't find on there!
happiness,@nickchien @chaubella_ i am glad to break my twitter virginity with you two.
happiness,i reckon i could live of yogurt for a week if i had a good selection of flavors
happiness,"@ItsKanye tnx following, looking forward to tweet with you.."
happiness,@CardineB teehee. it was a good show anyway
happiness,I'm still up! Thank you all for praying (: AHAHAHA! I'm watching Britney: For the Record until school. Today should be a good day
happiness,@danslevin You're welcome and thanks for inviting us to talk. #48hoursnz is like becoming a parent. No one can really prepare you for it
happiness,@tomfelton http://twitpic.com/4jam0 - Oh it's so beautiful! I'm happy you had a great time! Heartz
happiness,Doing some test shooting later this afternoon.  Did I mention being in Holland for an indie wine festival this week? My tongue is red.
happiness,@RubyRose1 you must love sydney more  dont leave us sydney kids  xx
happiness,http://dayna.dreamwidth.org for the daily random-ness
happiness,@lifeincyan Aren't randoms what it's about?!!!  I LOVE that it's Star Wars day - I didn't realise and I can't believe it's almost over!
happiness,Sitting outside with my laptop  Its kinda nice
happiness,"@framianne and aww and HEEE. nicely done, your weekend guest! *approves a lot*"
happiness,@Irish1974 Its Bank Holiday here so day off
happiness,"Ouvindo &quot;The Wonders - All my only dreams&quot;, a melhor banda do mundo que nunca existiu. Pra comeï¿½ar bem o dia."
happiness,@MistressB Am happy to provide backup support for all murderous rampages
happiness,Aww. I'm glad that I'm up at this obscenely late/early hour. Because I just found out that Forest Kline is engaged.
happiness,@jords_ good morning - you're up early! Feeling enthused to design your life?  thanks to manics for that phrase
happiness,"@taylorswift13 OMG! Taylors in London! Your near Scotland, please come visit Glasgow"
happiness,"@vickytcobra wooo what a fight !!! goooo Vicky , i am with you"
happiness,attics to eden out today !
happiness,good day
happiness,i'm awake while others sleep
happiness,@purrsikat yeah thought it was awesome - glad to see some characters like Gambit brought back into the fold
happiness,Waking Up In Vegas is goooooooooooooooooooooooood
happiness,@zsafwan You are very much welcome
happiness,"@Buchautor Hi Michael!  Wow, thanks for the kind words! Now I must find love connections for you just for your bg alone!"
happiness,haha wow there's a song called 'hit me on twitter' lmao. okay g'night
happiness,@drchino Yay! I too had some joy in that department
happiness,I be having a drink with Marc while Izzy is sleepin  woot woot!
happiness,Rockstar photographer shoot went great tonight. A little different than the usual stuff - very nice.
happiness,@kusuma06 aaa new follower! hiii
happiness,@jaezors my b day is on may 13 but my party is on this sat  come you gays
happiness,ready to go to Milan  see ya'll this evening..
happiness,done watching Slumdog Millionaire.  Great Movie!
happiness,Oooh! Apple are in the trending topics again! xD Yay apple!
happiness,@datadirt hahah  okay then thanks for this short explanation ;)
happiness,A very exciting week
happiness,"@LittleFletcher happy #juddday, carrie"
happiness,@Karen230683 good good!!
happiness,@baldy_za thanks man. I can't wait
happiness,"@HellenBach good stuff, cant wait for the results"
happiness,@jocalling hope our wishes come true someday.
happiness,regarde les tant attendues photographies
happiness,"@sexy_pickle lol, thank you very much Hope you're having a great day!"
happiness,"yay, just got my stuff from rygegrej.dk  Perfect tastes like banana and apple"
happiness,"@Princess_DJ Xmas a week early? Hehe, at least you didn't have to do any last min shopping"
happiness,"@tommcfly happy #juddday, tom"
happiness,@andyclemmensen Heyy my teddy bear says i look very pretty and that Blake is to
happiness,@TheCharmQuark Hello! Happy bank holiday
happiness,"@utterhip Well, just catching my little piece of it - but I'm all for sharing"
happiness,Happy National Star Wars day everyone!!
happiness,seriously. increasingly good nights. stoked on life! couldn't be happier  #goodnight
happiness,"Oh before I forgot, Happy Star Wars Day! May the Fourth be with you!"
happiness,140 pages and i'm done with eclipse!
happiness,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think
happiness,@sarahconquilla Many many thanks!!!  (it's about school!) Weeeee!!!
happiness,It's teddy chucking time
happiness,MORNING!!! Hope you all have a lovely holiday Monday whatever you are goin to be up to!
happiness,"Guys, follow @ginoboi for the RX Twitterwar!!!! DD GO GINOOOO!!!"
happiness,~ Happy Star Wars Day.every one ~  ...may the fourth be with you!
happiness,@TrudyMagnifique haha check out our site its got some good ones too
happiness,Britt - had to do it she came all the way down to say 'May the fourth be with you' - our work is done
happiness,giving myself a manicure + pedicure  ahhh how i've missed you nice pretty nails...
happiness,@hayfa You are welcome
happiness,back at Wingman after a great weekend
happiness,@MrsSprousex mee too it's looks amazeeeeeee
happiness,"@MissxMarisa we had scones this afternoon!! they were great  we're gonna make cupcakes this week, on Wednesday!"
happiness,@Zobi09 The cast of True Blood was there
happiness,@missjerilee welcome to twitter my friend
happiness,@botse that's a very cute picture ... but you don't get fat from licking BBQs ... he must have found some chops on someone else's ...
happiness,The wedding couldn't have been more perfect
happiness,@an_other Excellent analogy
happiness,"@MDurbin not long till we go shopping dude, its gunna be rather fun"
happiness,"@ukdavew bank holiday Mondays rock, particularly when they follow the kind of Sunday I just had"
happiness,@carlocruuuz good! you joined the dark side hahahaha we have cookies!
happiness,"@omarabid Hehehe  I didn't really know that! Well, use your blog or Twitter to suggest interesting topics for ppl to engage in"
happiness,heading to Xtra-vision to get part 2 of Season 3 - CSI Miami baby!!!
happiness,"@MikeEscamilla @tonyhawk  that was flippin' sweet, dudes. thanks for sharing"
